name,longitude,latitude,key,family,genus,species,stateProvince,year,month,day,eventDate,countryCode,county,true_name
"Pontia protodice (Boisduval & Leconte, 1830)",-117.90728,33.70363,1039108018,Pieridae,Pontia,Pontia protodice,California,1906,3,1,1906-03-01,US,NA,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-117.90728,33.70363,1039131586,Pieridae,Pontia,Pontia protodice,California,1906,3,1,1906-03-01,US,NA,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-118.144516,34.147785,2013243715,Pieridae,Pontia,Pontia protodice,California,1900,8,17,1900-08-17,US,Los Angeles,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-118.119003,34.159206,1039192845,Pieridae,Pontia,Pontia protodice,California,1897,4,7,1897-04-07,US,Los Angeles County,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-117.721252,34.111805,1039142784,Pieridae,Pontia,Pontia protodice,California,1884,6,NA,1884-06-01,US,Los Angeles County,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-117.721252,34.111805,1039128237,Pieridae,Pontia,Pontia protodice,California,1884,6,NA,1884-06-01,US,Los Angeles County,Pontia protodice
"Pontia protodice (Boisduval & Leconte, 1830)",-117.721252,34.111805,1039189299,Pieridae,Pontia,Pontia protodice,California,1884,6,NA,1884-06-01,US,Los Angeles County,Pontia protodice
"Poanes melane (W.H.Edwards, 1869)",-119.8246,34.5117,1039073540,Hesperiidae,Paratrytone,Paratrytone melane,California,1970,5,12,1970-05-12,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.519478,34.095672,1039177677,Hesperiidae,Paratrytone,Paratrytone melane,California,1958,4,13,1958-04-13,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.5075,34.00194,1039199371,Hesperiidae,Paratrytone,Paratrytone melane,California,1957,6,12,1957-06-12,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.519478,34.095672,1039112263,Hesperiidae,Paratrytone,Paratrytone melane,California,1956,8,29,1956-08-29,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.029,34.075,1039028699,Hesperiidae,Paratrytone,Paratrytone melane,California,1945,5,7,1945-05-07,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.454933,34.058064,1039099453,Hesperiidae,Paratrytone,Paratrytone melane,California,1943,8,23,1943-08-23,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-117.83617,34.15223,1039106546,Hesperiidae,Paratrytone,Paratrytone melane,California,1942,4,25,1942-04-25,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039118945,Hesperiidae,Paratrytone,Paratrytone melane,California,1939,3,12,1939-03-12,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.130409,34.189404,1039141013,Hesperiidae,Paratrytone,Paratrytone melane,California,1936,4,12,1936-04-12,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.290306,34.217003,1039052469,Hesperiidae,Paratrytone,Paratrytone melane,California,1936,5,6,1936-05-06,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039136865,Hesperiidae,Paratrytone,Paratrytone melane,California,1936,10,13,1936-10-13,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039055486,Hesperiidae,Paratrytone,Paratrytone melane,California,1935,2,21,1935-02-21,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039025770,Hesperiidae,Paratrytone,Paratrytone melane,California,1935,4,2,1935-04-02,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039070604,Hesperiidae,Paratrytone,Paratrytone melane,California,1935,9,17,1935-09-17,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039162465,Hesperiidae,Paratrytone,Paratrytone melane,California,1935,10,22,1935-10-22,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039067865,Hesperiidae,Paratrytone,Paratrytone melane,California,1935,10,8,1935-10-08,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-117.865337,34.136116,1039057752,Hesperiidae,Paratrytone,Paratrytone melane,California,1934,4,28,1934-04-28,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039037412,Hesperiidae,Paratrytone,Paratrytone melane,California,1934,10,23,1934-10-23,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-117.865337,34.136116,1039092121,Hesperiidae,Paratrytone,Paratrytone melane,California,1933,9,21,1933-09-21,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-117.865337,34.136116,1039105196,Hesperiidae,Paratrytone,Paratrytone melane,California,1933,11,15,1933-11-15,US,Los Angeles County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-119.593,34.428,1039032320,Hesperiidae,Paratrytone,Paratrytone melane,California,1930,8,24,1930-08-24,US,Santa Barbara County,Poanes melane
"Poanes melane (W.H.Edwards, 1869)",-118.144516,34.147785,2013249508,Hesperiidae,Paratrytone,Paratrytone melane,California,1900,4,14,1900-04-14,US,Los Angeles,Poanes melane
"Papilio eurymedon Lucas, 1852",-118.555,34.039,769171123,Papilionidae,Papilio,Papilio eurymedon,California,1990,3,31,1990-03-31,US,Los Angeles county,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.555,34.039,769129813,Papilionidae,Papilio,Papilio eurymedon,California,1990,4,14,1990-04-14,US,Los Angeles county,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.555,34.039,769129814,Papilionidae,Papilio,Papilio eurymedon,California,1990,4,14,1990-04-14,US,Los Angeles county,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420230470,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420229044,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420228336,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420229845,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1039048750,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420229381,Papilionidae,Papilio,Papilio eurymedon,California,1979,5,19,1979-05-19,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.8143,34.71082,1039202120,Papilionidae,Papilio,Papilio eurymedon,California,1978,4,30,1978-04-30,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.105278,34.009444,932846894,Papilionidae,Papilio,Papilio eurymedon,California,1978,5,18,1978-05-18,US,Santa Clara,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.8143,34.71082,1039126903,Papilionidae,Papilio,Papilio eurymedon,California,1978,5,21,1978-05-21,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.105278,34.009444,925601317,Papilionidae,Papilio,Papilio eurymedon,California,1978,5,18,1978-05-18,US,Santa Clara,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.8143,34.71082,1420230878,Papilionidae,Papilio,Papilio eurymedon,California,1978,5,21,1978-05-21,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.28817,34.63415,1420229576,Papilionidae,Papilio,Papilio eurymedon,California,1978,6,19,1978-06-19,US,Ventura County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.28817,34.63415,1420228455,Papilionidae,Papilio,Papilio eurymedon,California,1978,6,19,1978-06-19,US,Ventura County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.28817,34.63415,1420230255,Papilionidae,Papilio,Papilio eurymedon,California,1978,6,19,1978-06-19,US,Ventura County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.28817,34.63415,1039083726,Papilionidae,Papilio,Papilio eurymedon,California,1978,6,19,1978-06-19,US,Ventura County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.69722,34.42083,1039163269,Papilionidae,Papilio,Papilio eurymedon,California,1970,3,16,1970-03-16,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.69722,34.42083,1039089446,Papilionidae,Papilio,Papilio eurymedon,California,1970,3,30,1970-03-30,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039180388,Papilionidae,Papilio,Papilio eurymedon,California,1970,3,17,1970-03-17,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.68489,34.020228,1039029764,Papilionidae,Papilio,Papilio eurymedon,California,1970,4,20,1970-04-20,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.68489,34.020228,1039171779,Papilionidae,Papilio,Papilio eurymedon,California,1970,4,20,1970-04-20,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.843001,34.035166,1039042724,Papilionidae,Papilio,Papilio eurymedon,California,1970,4,15,1970-04-15,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039054701,Papilionidae,Papilio,Papilio eurymedon,California,1970,5,7,1970-05-07,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039156294,Papilionidae,Papilio,Papilio eurymedon,California,1970,5,7,1970-05-07,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.8246,34.5117,1039051000,Papilionidae,Papilio,Papilio eurymedon,California,1970,5,12,1970-05-12,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.830622,34.435623,1039199077,Papilionidae,Papilio,Papilio eurymedon,California,1969,8,10,1969-08-10,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039125351,Papilionidae,Papilio,Papilio eurymedon,California,1969,8,11,1969-08-11,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039142179,Papilionidae,Papilio,Papilio eurymedon,California,1969,8,11,1969-08-11,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039148448,Papilionidae,Papilio,Papilio eurymedon,California,1968,7,22,1968-07-22,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.75167,34.06389,1039049817,Papilionidae,Papilio,Papilio eurymedon,California,1968,7,22,1968-07-22,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1039032567,Papilionidae,Papilio,Papilio eurymedon,California,1966,6,18,1966-06-18,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1420228338,Papilionidae,Papilio,Papilio eurymedon,California,1966,6,18,1966-06-18,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.519478,34.095672,1039112035,Papilionidae,Papilio,Papilio eurymedon,California,1959,3,4,1959-03-04,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.592262,34.077048,1039101871,Papilionidae,Papilio,Papilio eurymedon,California,1959,4,5,1959-04-05,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.519417,34.079006,1420229782,Papilionidae,Papilio,Papilio eurymedon,California,1957,3,16,1957-03-16,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.519417,34.079006,1039069426,Papilionidae,Papilio,Papilio eurymedon,California,1957,3,16,1957-03-16,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.592262,34.077048,1039194041,Papilionidae,Papilio,Papilio eurymedon,California,1956,6,10,1956-06-10,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.5075,34.00194,1039100147,Papilionidae,Papilio,Papilio eurymedon,California,1956,7,17,1956-07-17,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.592262,34.077048,1039203676,Papilionidae,Papilio,Papilio eurymedon,California,1940,6,29,1940-06-29,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.5075,34.00194,1039105263,Papilionidae,Papilio,Papilio eurymedon,California,1931,3,4,1931-03-04,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.5075,34.00194,1420228839,Papilionidae,Papilio,Papilio eurymedon,California,1931,3,18,1931-03-18,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.5075,34.00194,1039191567,Papilionidae,Papilio,Papilio eurymedon,California,1931,3,18,1931-03-18,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.147263,34.18727,1300092118,Papilionidae,Papilio,Papilio eurymedon,California,1917,7,1,1917-07-01,US,Los Angeles,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.724968,34.430595,1039027149,Papilionidae,Papilio,Papilio eurymedon,California,1897,4,NA,1897-04-01,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.724968,34.430595,1039154215,Papilionidae,Papilio,Papilio eurymedon,California,1897,4,10,1897-04-10,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.724968,34.430595,1039043744,Papilionidae,Papilio,Papilio eurymedon,California,1897,4,10,1897-04-10,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-119.71264,34.49444,1039148206,Papilionidae,Papilio,Papilio eurymedon,California,1897,4,12,1897-04-12,US,Santa Barbara County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-116.87642,34.12557,1039026559,Papilionidae,Papilio,Papilio eurymedon,California,1891,8,17,1891-08-17,US,NA,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-117.721252,34.111805,1039030674,Papilionidae,Papilio,Papilio eurymedon,California,NA,NA,NA,NA,US,Los Angeles County,Papilio eurymedon
"Papilio eurymedon Lucas, 1852",-118.592262,34.077048,1039027180,Papilionidae,Papilio,Papilio eurymedon,California,NA,NA,NA,NA,US,Los Angeles County,Papilio eurymedon
"Apodemia virgulti (Behr, 1865)",-116.545292,33.776663,813432365,Lycaenidae,Apodemia,Apodemia mormo,California,1917,3,23,1917-03-23,US,NA,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.321551,34.049157,813432801,Lycaenidae,Apodemia,Apodemia mormo,California,1888,NA,NA,1888-01-01,US,San Bernardino,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.321551,34.049157,813432364,Lycaenidae,Apodemia,Apodemia mormo,California,1888,NA,NA,1888-01-01,US,San Bernardino,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.540446,34.706199,727592191,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,NA,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-118.142113,34.19011,727592190,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,NA,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.25154,34.043795,813432803,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,San Bernardino,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-118.142113,34.19011,727592187,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,NA,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.25154,34.043795,813432802,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,San Bernardino,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.25154,34.043795,813432363,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,San Bernardino,Apodemia virgulti
"Apodemia virgulti (Behr, 1865)",-117.25154,34.043795,813432916,Lycaenidae,Apodemia,Apodemia mormo,California,1700,1,1,1700-01-01,US,San Bernardino,Apodemia virgulti
"Celastrina echo (W.H.Edwards, 1864)",-118.328681,33.343561,1039109178,Lycaenidae,Celastrina,Celastrina ladon,California,1980,3,22,1980-03-22,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.16674,34.20445,1039094781,Lycaenidae,Celastrina,Celastrina ladon,California,1980,3,16,1980-03-16,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.02257,34.17084,1039037864,Lycaenidae,Celastrina,Celastrina ladon,California,1980,3,12,1980-03-12,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.19816,34.32555,1039083757,Lycaenidae,Celastrina,Celastrina ladon,California,1980,4,20,1980-04-20,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.32192,33.33072,1039106984,Lycaenidae,Celastrina,Celastrina ladon,California,1980,4,12,1980-04-12,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.45231,34.41639,1039173294,Lycaenidae,Celastrina,Celastrina ladon,California,1980,5,3,1980-05-03,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.3168,33.33357,1039126993,Lycaenidae,Celastrina,Celastrina ladon,California,1978,3,27,1978-03-27,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.32258,33.33207,1039092634,Lycaenidae,Celastrina,Celastrina ladon,California,1978,3,26,1978-03-26,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.41667,33.38333,1039077371,Lycaenidae,Celastrina,Celastrina ladon,California,1978,3,28,1978-03-28,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.71264,34.49444,1039110970,Lycaenidae,Celastrina,Celastrina ladon,California,1977,3,12,1977-03-12,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.31803,33.3346,1039198369,Lycaenidae,Celastrina,Celastrina ladon,California,1976,3,26,1976-03-26,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.31925,33.33562,1039180612,Lycaenidae,Celastrina,Celastrina ladon,California,1976,3,24,1976-03-24,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.34259,33.35512,1039118867,Lycaenidae,Celastrina,Celastrina ladon,California,1976,3,25,1976-03-25,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-117.912,34.139,1039075950,Lycaenidae,Celastrina,Celastrina ladon,California,1973,2,18,1973-02-18,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039113916,Lycaenidae,Celastrina,Celastrina ladon,California,1971,8,25,1971-08-25,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039046542,Lycaenidae,Celastrina,Celastrina ladon,California,1971,8,26,1971-08-26,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039198961,Lycaenidae,Celastrina,Celastrina ladon,California,1970,4,30,1970-04-30,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039048236,Lycaenidae,Celastrina,Celastrina ladon,California,1970,4,25,1970-04-25,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.68489,34.020228,1039066797,Lycaenidae,Celastrina,Celastrina ladon,California,1970,4,17,1970-04-17,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039083357,Lycaenidae,Celastrina,Celastrina ladon,California,1970,4,20,1970-04-20,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.843001,34.035166,1039156250,Lycaenidae,Celastrina,Celastrina ladon,California,1970,4,15,1970-04-15,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.8246,34.5117,1039185742,Lycaenidae,Celastrina,Celastrina ladon,California,1970,5,12,1970-05-12,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.8246,34.5117,1039097482,Lycaenidae,Celastrina,Celastrina ladon,California,1970,5,12,1970-05-12,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.843001,34.035166,1039030834,Lycaenidae,Celastrina,Celastrina ladon,California,1970,5,4,1970-05-04,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.82459,34.51166,1039052581,Lycaenidae,Celastrina,Celastrina ladon,California,1970,6,1,1970-06-01,US,Santa Barbara County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.75167,34.06389,1039073898,Lycaenidae,Celastrina,Celastrina ladon,California,1970,6,6,1970-06-06,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.908674,34.16084,1022645690,Lycaenidae,Celastrina,Celastrina ladon,California,1968,5,4,1968-05-04,US,Los Angeles,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.519478,34.095672,1039084049,Lycaenidae,Celastrina,Celastrina ladon,California,1956,7,20,1956-07-20,US,Los Angeles County,Celastrina ladon
"Celastrina echo cinerea (W.H.Edwards, 1883)",-116.898039,33.963166,813428990,Lycaenidae,Celastrina,Celastrina ladon,California,1941,NA,NA,1941-01-01,US,NA,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.519478,34.095672,1039089836,Lycaenidae,Celastrina,Celastrina ladon,California,1937,3,5,1937-03-05,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-117.852917,34.259912,1039134373,Lycaenidae,Celastrina,Celastrina ladon,California,1936,2,29,1936-02-29,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-117.852917,34.259912,1039205372,Lycaenidae,Celastrina,Celastrina ladon,California,1934,4,10,1934-04-10,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-117.852917,34.259912,1039188447,Lycaenidae,Celastrina,Celastrina ladon,California,1934,4,12,1934-04-12,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.724968,34.430595,1039038946,Lycaenidae,Celastrina,Celastrina ladon,California,1934,4,11,1934-04-11,US,Santa Barbara County,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,813427506,Lycaenidae,Celastrina,Celastrina ladon,California,1917,7,2,1917-07-02,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.540446,34.706199,813428454,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088580,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-118.147263,34.18727,813428683,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,Los Angeles,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088601,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.540446,34.706199,813429110,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088577,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088531,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.540446,34.706199,813426925,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088578,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088579,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814088796,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.540446,34.706199,813429112,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,NA,Celastrina ladon
"Celastrina ladon (Cramer, 1780)",-117.280598,34.088624,814089268,Lycaenidae,Celastrina,Celastrina ladon,California,1700,1,1,1700-01-01,US,San Bernardino,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.311607,34.133507,1039169481,Lycaenidae,Celastrina,Celastrina ladon,California,NA,NA,NA,NA,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-118.311607,34.133507,1039161851,Lycaenidae,Celastrina,Celastrina ladon,California,NA,NA,NA,NA,US,Los Angeles County,Celastrina ladon
"Celastrina echo (W.H.Edwards, 1864)",-119.724968,34.430595,1039154681,Lycaenidae,Celastrina,Celastrina ladon,California,NA,NA,NA,NA,US,Santa Barbara County,Celastrina ladon
"Euphydryas chalcedona (E.Doubleday, 1847)",-116.788331,33.399653,1563124919,Nymphalidae,Euphydryas,Occidryas chalcedona,California,1992,4,10,1992-04-10,US,San Diego,Euphydryas chalcedona
"Euphydryas chalcedona (E.Doubleday, 1847)",-117.39616,33.95335,1039052136,Nymphalidae,Euphydryas,Occidryas chalcedona,California,1991,3,NA,1991-03-01,US,NA,Euphydryas chalcedona
"Euphydryas chalcedona (E.Doubleday, 1847)",-119.442871,34.368362,1503735933,Nymphalidae,Euphydryas,Occidryas chalcedona,California,1990,6,2,1990-06-02,US,Ventura,Euphydryas chalcedona
"Euphydryas chalcedona (E.Doubleday, 1847)",-118.370521,34.161642,1563124915,Nymphalidae,Euphydryas,Occidryas chalcedona,California,1983,6,17,1983-06-17,US,Los Angeles,Euphydryas chalcedona
"Euphydryas chalcedona (E.Doubleday, 1847)",-118.370521,34.161642,1563124924,Nymphalidae,Euphydryas,Occidryas chalcedona,California,1983,6,17,1983-06-17,US,Los Angeles,Euphydryas chalcedona
