name,longitude,latitude,date,country,state
"Vanessa cardui (Linnaeus, 1758)",-118.287878,34.13462,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.920563,33.965985,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.274655,34.510905,2019-04-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.71481,34.115668,2019-04-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.826785,34.121233,2019-04-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.410549,33.788859,2019-04-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.287496,34.134702,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.507319,33.898531,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.282305,33.96497,2019-04-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.405884,33.709999,2019-04-06,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.710431,34.526322,2019-04-09,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.332667,33.768733,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.08642,33.80912,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.287783,34.134639,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.132946,34.198484,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.136665,34.180557,2019-04-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.290573,34.134021,2019-04-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.704936,34.101899,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.056706,34.025784,2019-04-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.279678,33.052511,2019-04-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.841604,34.137962,2019-04-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.48051,33.366021,2019-04-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.210708,34.126933,2019-04-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.935586,34.051631,2019-04-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.194747,34.10035,2019-04-29,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.924594,33.969024,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.294029,34.020802,2019-04-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.385825,35.035793,2019-04-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.523156,34.165953,2019-04-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.096297,34.182012,2019-04-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.858612,34.413071,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.926743,33.963821,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.921877,33.9668,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.409019,34.124001,2019-04-29,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.929726,33.968334,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.290272,34.143794,2019-04-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.71427,34.111367,2019-04-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.683356,34.446686,2019-04-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.932197,34.046078,2019-04-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.919724,33.964722,2019-04-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.985283,35.362684,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.395835,34.018598,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579329,34.18517,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.910841,34.065453,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.104736,34.192337,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.414225,33.677922,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.214111,34.108124,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.934555,34.106056,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.605295,34.195342,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.605255,34.195408,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.143165,34.126779,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.09648,34.180642,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.213181,34.447041,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.195598,34.094501,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.964711,33.825477,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.874755,34.038357,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.432957,34.32513,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579019,34.186453,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.057174,33.999973,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.037621,34.127373,2019-05-09,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.997941,33.969837,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.188408,34.09182,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.454462,34.024173,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.565333,34.051148,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.278077,34.161477,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.223924,34.442756,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579299,34.186511,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579247,34.18523,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.508148,34.246849,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.508209,34.246819,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.681385,33.739799,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.586739,34.092682,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.983665,34.520588,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.117912,34.158291,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.174429,34.18514,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.174337,34.068324,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.0464,33.69562,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.558989,34.045317,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.582405,33.106061,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.120347,34.199672,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.50174,34.209377,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.778778,33.583272,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.24243,34.26789,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579219,34.185603,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.941362,34.040839,2019-05-28,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.144618,34.266231,2019-05-29,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.296137,33.713938,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.95958,34.051603,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.654846,34.093452,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.465125,34.413155,2019-05-03,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.006441,34.236596,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.294236,33.87511,2019-05-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.819078,34.204853,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.185211,33.879459,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.345539,33.848424,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.344772,33.827472,2019-05-09,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.655608,34.098058,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.828057,35.204931,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.602205,34.074451,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.181625,34.221539,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579253,34.18513,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.440506,34.065714,2019-05-07,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.5067,34.304464,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.053725,33.776303,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.158636,34.02292,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.826242,34.717983,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.212555,34.20107,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.907379,34.068146,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.4963,34.099731,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.417514,33.66095,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.060109,34.237928,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.706253,34.03787,2019-05-23,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.279747,34.306612,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.09705,34.182414,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.015889,35.094361,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.477862,33.992916,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.567674,34.051579,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579632,34.185123,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.229805,34.449062,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.579568,33.551877,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.166315,34.143884,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.119269,34.201947,2019-05-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.654469,34.093385,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.363937,34.015308,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.089184,33.806013,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.341764,34.134654,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.032341,34.235557,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.81968,34.129936,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.847219,34.319922,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.508171,34.247112,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.907104,34.069313,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.882328,34.185748,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.559029,34.04539,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.181578,34.223057,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.552977,34.041284,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.794006,34.762012,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.468933,34.37685,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.388772,33.903105,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.492837,34.410297,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.499008,34.022926,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.369588,33.405258,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.3413,33.164835,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.345816,33.782855,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.827841,34.082665,2019-05-30,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.711188,34.43385,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.717483,34.096225,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.245193,34.055378,2019-05-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.287187,34.381153,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.18399,34.019615,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.875183,34.038403,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579289,34.185158,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.575862,34.18404,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.278719,34.13003,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.949517,33.909005,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.304162,34.119157,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.335638,33.329564,2019-05-06,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.23862,34.081452,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.246173,34.056029,2019-05-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.449712,34.131725,2019-05-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.640113,33.869337,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.937359,34.138956,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.246123,34.056015,2019-05-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.57901,34.18548,2019-05-16,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.534645,34.245366,2019-05-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.012111,34.100241,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.912922,33.820493,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.7127,34.4391,2019-05-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.877314,34.184391,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.095277,34.180042,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.441766,34.330784,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.11618,33.060478,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.177505,34.238293,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.875375,34.038503,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.456972,33.965234,2019-05-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579278,34.186505,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.907248,34.068245,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.616142,34.519733,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.230492,34.555683,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.371643,33.844884,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.335035,33.891953,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579221,34.185134,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.235787,34.534217,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.280176,34.13063,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.280959,34.128502,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.238053,34.056708,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.112297,34.556045,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.23005,34.556167,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.86322,34.410167,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.363358,34.015366,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.182221,34.223193,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.602152,34.074497,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.731788,34.105428,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.28863,34.008593,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.174231,34.184309,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.514911,34.038908,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579381,34.185993,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579308,34.185171,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.57888,34.18539,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.19129,34.262714,2019-05-31,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.44177,34.330767,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.024675,33.989108,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.286217,34.381542,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.854172,34.413537,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.714617,34.110625,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.446422,35.119964,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.892333,33.845562,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.874663,34.038043,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.403525,34.129761,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.010794,34.227707,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.575355,34.184842,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.508057,34.246819,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.475863,34.173694,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.523383,34.649022,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579762,34.186226,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.406526,33.745,2019-05-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.406967,34.017844,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.779235,34.039058,2019-05-26,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.683193,33.748631,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.845999,34.039952,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.182137,34.223461,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.421097,34.164025,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.7979,33.023567,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.098515,33.75158,2019-05-23,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.312167,34.10039,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.369064,34.014362,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.227,34.110405,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.296105,33.713963,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.602237,34.074579,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.908255,34.064827,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.549178,34.295547,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.652022,34.184362,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.706047,34.037875,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.82993,34.207816,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.367251,34.061605,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.181881,34.221551,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579261,34.185175,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.821113,34.295025,2019-05-29,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.714508,34.112443,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.480645,34.170058,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.399669,34.151339,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.502256,34.385937,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.730012,34.099077,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.37873,34.014806,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.12938,34.673928,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.226647,34.293737,2019-05-06,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.181294,34.223496,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.528413,34.165765,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.910826,34.067166,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.289769,34.13532,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.15853,34.684472,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.454444,34.024152,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.096664,34.180205,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.012071,35.374985,2019-05-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.409161,33.679068,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.688214,33.735736,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.283813,34.123822,2019-05-09,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.63982,34.083839,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.925147,34.116006,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.437962,34.118298,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.294563,33.712824,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.298799,34.132274,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.717278,34.096264,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.292,34.210645,2019-05-24,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.01698,35.093822,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.304264,34.118563,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.87463,34.037927,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.06028,34.370147,2019-05-10,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.579292,34.185162,2019-05-22,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.313077,34.67499,2019-05-27,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.183145,34.536063,2019-05-20,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.287217,34.381153,2019-05-25,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.553465,34.261971,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.266365,33.965084,2019-05-08,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.964133,33.833563,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.784728,33.66075,2019-05-31,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.304167,34.119145,2019-05-04,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.404757,34.205373,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.193787,34.280621,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.236581,34.083804,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.144623,34.562759,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.388274,33.754109,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.510078,34.197236,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.367233,33.749773,2019-05-18,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.345247,33.782866,2019-05-05,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-116.207116,34.044135,2019-05-15,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.377285,34.014117,2019-05-01,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.636542,34.208811,2019-05-14,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.892342,33.845555,2019-05-13,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.210621,34.194996,2019-05-17,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.692596,34.212021,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.21563,34.635063,2019-05-02,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.05074,34.003863,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-119.571828,34.05133,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.23995,34.081152,2019-05-11,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-117.926299,34.05717,2019-05-12,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.624982,34.251297,2019-05-21,United States of America,California
"Vanessa cardui (Linnaeus, 1758)",-118.102767,34.055425,2019-05-01,United States of America,California
